Rauðmerkja,4
rauðrifs,4
rauðrót,4
rauðsnævi,4
rauðspjald,4
rauðstélur,4
rauðstrik,4
Rauðuborgir,4
Rauðvængur,4
rauðvelgdur,4
rauðyrjóttur,4
roðafagur,4
rökkurgrænn,4
rósgulur,4
safrangulur,4
sementsgrár,4
sigbleikur,4
silkigrár,4
silkihvítur,4
sindurgrár,4
skammarroði,4
skammrjóður,4
sortahaf,4
sortaveggur,4
sóttarroði,4
surtluætt,4
svargulur,4
Svarta-Hvönn,4
Svartakolla,4
svartamálmur,4
svartaskammdegi,4
Svartaskóli,4
Svartbakki,4
svartbeltari,4
svartbukkur,4
svartdropóttur,4
svartefni,4
svartfættur,4
svartfótur,4
svarthæfður,4
svarthaukur,4
Svartholt,4
svarthúfa,4
Svarthús,4
svartkjömmóttur,4
svartkómískur,4
svartmætti,4
svartmála,4
svartpylsa,4
svartskoltur,4
svartskræpóttur,4
Svartsokka,4
svartspraka,4
svartsteinn,4
svartstirni,4
svartvængjaður,4
svartyrja,4
svertingjakirkja,4
svertingjalið,4
svertingjalýðveldi,4
þararauði,4
tingrár,4
títaníumgrár,4
tunglskinsblár,4
ullargulur,4
unnablár,4
vangableikur,4
veikindaroði,4
vökubleikur,4
yndisroði,4
ælugrænn,3
æskublár,3
allgrár,3
andgrænn,3
andhvítur,3
andlitshvítur,3
andrauður,3
antíkblár,3
antikbrúnn,3
antikgul,3
antikhvítur,3
antíkhvítur,3
appelsínubrúnn,3
apríkósugulur,3
ároði,3
ástarroði,3
bananagulur,3
barbíbleikur,3
barnablár,3
beibíbleikur,3
bernskublár,3
Bláabók,3
bláakort,3
blááramót,3
blábarningur,3
bláberlega,3
blábíti,3
blábukkur,3
blábyrjandi,3
blaðgrænn,3
bláfátæklingur,3
bláfell,3
bláferskur,3
Bláfinnur,3
bláfirð,3
bláflibbi,3
blágeisli,3
Blágosi,3
blágylltur,3
bláhaf,3
Bláhaus,3
bláhelgi,3
bláhönd,3
bláhumar,3
bláhvass,3
bláhvelja,3
Bláifáni,3
Bláigaldur,3
blákemba,3
blákemba,3
blákkudós,3
blákkukúla,3
bláklæði,3
Bláklettur,3
blákóð,3
blákorgaður,3
blákuldi,3
blálenska,3
blálita,3
blálogi,3
bláloppinn,3
blámaður,3
blámænir,3
blámalist,3
blámjalta,3
blámseiður,3
bláólga,3
bláperla,3
bláreykur,3
blárúðaður,3
blárúðóttur,3
blásær,3
bláselur,3
blásilki,3
blásilungur,3
Bláskaði,3
bláskarða,3
Bláskegg,3
bláskeið,3
bláskin,3
bláskír,3
bláskjöldóttur,3
blásköllóttur,3
bláskotta,3
bláskrift,3
blásprengdur,3
blásúð,3
bláteinóttur,3
blátenntur,3
blátónaður,3
bláupplagður,3
Bláverji,3
blávinkill,3
bleikblóma,3
bleikglær,3
bleikhúfóttur,3
bleikiketill,3
bleikistaður,3
bleikjubú,3
bleikjuhreistur ( Pityriasis rosea),3
bleikjuklak,3
bleikjuleysi,3
bleikjumús,3
bleikjureytingur,3
bleikjuspænir,3
bleikjutaka,3
bleikjutími,3
bleikjuvinnsla,3
bleikkinnóttur,3
bleiknökkvi,3
bleiksanseraður,3
bleikskjöldóttur,3
bleikþrykktur,3
bleiktónaður,3
blýsvartur,3
bráhvítur,3
brúnalaxsíld,3
brúndröfnóttur,3
brúnfiðraður,3
brúnfita,3
brúnkollur,3
brúnkuæði,3
brúnkuhanski,3
brúnkulína,3
brúnkumamma,3
brúnkusérfræðingur,3
brúnkusturta,3
brúnkusýki,3
brúnkuuppskrift,3
brúnlitur,3
brúnostur,3
brúnsykur,3
brúntónaður,3
daufbrúnn,3
daufhvítur,3
dimmbleikur,3
dimmhvítur,3
dreyrroði,3
dumbbleikur,3
dumbhvítur,3
dúnhvítur,3
eðalgrænn,3
eilífðarblár,3
engilroði,3
Ferrari-rauður,3
fífilroði,3
fíólblár,3
fjallaroði,3
fjólusvartur,3
fjórhvítur,3
flauelsvartur,3
flúorgrænn,3
fósturgula (rhesus disease),3
frosthvítur,3
frumskógargrænn,3
fullgrænn,3
gallabuxnablár,3
gegnblár,3
gegngrár,3
glærgulur,3
glærhvítur,3
glanshvítur,3
glithvítur,3
gljárauður,3
glóblár,3
gráblettóttur,3
Grænabyggð,3
Grænadý,3
grænagull,3
grænapi,3
Grænaskarð,3
grænaskur,3
grænblinda,3
grændílóttur,3
grænfingraður,3
grænfölvaður,3
Græniás,3
Græniflói,3
grænjurt,3
Grænklettur,3
grænkræklingur,3
grænkustuðull,3
grænlaufgur,3
grænlaukur,3
grænloga,3
grænmynstraður,3
grænorka,3
grænrauður,3
grænselur,3
grænskemmd,3
grænskyrta,3
græntenging,3
grænþroskun,3
grænviður,3
gráfelldur,3
gráföxóttur,3
gráfyssandi,3
gráhæra,3
gráhár,3
gráhvíttaður,3
gráímóttur,3
grájarpur,3
grákúfóttur,3
gráloppa,3
grámennska,3
grámögóttur,3
grámói,3
granarauður,3
grárílóttur,3
grásyrjóttur,3
gráúfinn,3
grenigrænn,3
gulasteinn,3
gulblómgaður,3
gulfarfaður,3
gulhnýflóttur,3
Gulkolla,3
gulmálmur,3
gulofinn,3
gulrótarrauður,3
gulsvartur,3
gulusjúkur,3
háargrænn,3
háhvítur,3
hálfgrár,3
hamingjuroði,3
handhvítur,3
heitgulur,3
helgrænn,3
helrauður,3
hemblámi,3
himinsblár,3
Hlíðarvatnsbleikja,3
horgrænn,3
hraunsvartur,3
hrollsvartur,3
húðblámi,3
húmsvartur,3
hvarmarauður,3
hvellrauður,3
hvirfilhvítur,3
hvítaefni,3
Hvítalín,3
hvítarma,3
hvítavara,3
hvítbólstraður,3
Hvítborg,3
hvítbrauð,3
hvítbú (corpus albicans),3
hvítduðra (berteroa incana),3
hvítefni,3
hvítfáður,3
hvítfægður,3
hvítfalla,3
hvítfélag,3
hvítflæði,3
hvítflagnandi,3
hvítflibbungur (sbr. öldungur),3
hvítfrussandi,3
hvítfryssi,3
hvítglerjaður,3
hvítgrön (picea alba),3
hvíthöttur (KKK),3
Hvítifjörður,3
Hvíti-Gauti,3
Hvítiklettur,3
hvítimaður,3
Hvítingarvegur,3
hvítingjafugl,3
hvítivefur,3
hvítjafnvægi,3
Hvítkló,3
hvítlagða,3
hvítleskjaður,3
hvítlóa,3
hvítmata,3
hvítminkur,3
hvítmöttlaður,3
hvítnöldrandi,3
hvítösp,3
hvítpappír,3
hvítpússaður,3
hvítskýrsla,3
hvítsleginn,3
hvítstyrja,3
hvítsvartur,3
hvítþröstur,3
hvíttsykur,3
hvíttunarkrem,3
hvítufæða,3
hvítufsi,3
hvítulestur (sclerology),3
hvítúlfur,3
hvítviði,3
iðblár,3
iðuhvítur,3
Íslandsblámi,3
jafnagulur,3
jafnbleikur,3
jafnrjóður,3
kafrauður,3
Kálblámi,3
karmósínrauður,3
khakigrænn,3
kínablár,3
kinnableikur,3
kveldblár,3
kynroði,3
lakkrauður,3
lavenderblár,3
líkgrár,3
líkhvítur,3
listasafnshvítur,3
ljósroði,3
mænuhvíta,3
málarahvítur,3
málmblár,3
meðalgrár,3
metýlenblár,3
morgunnroði,3
móskugrár,3
músargrár,3
myrkgrár,3
myrkrauður,3
nærbuxnableikur,3
neóngrænn,3
nikótíngulur,3
ofbrúnn,3
ofurbrúnn,3
okkurrauður,3
olíusvartur,3
óransíugulur,3
öskusvartur,3
óttableikur,3
pastelgrár,3
púðurbleikur,3
rækjurauður,3
Rauðaeyja (Rhode Island),3
Rauða-Frances,3
Rauðaholt,3
Rauðakver,3
rauðalag,3
rauðalaukur,3
rauðalos (HDN),3
rauðanáma,3
rauðastör,3
rauðbæsaður,3
rauðbakur,3
rauðbeta,3
rauðblástur,3
rauðblikandi,3
rauðdrafna (rauðspretta),3
rauðflensari (pirhana),3
rauðfóðraður,3
Rauðfríða,3
rauðhesta,3
Rauðhöttur,3
rauðhryggjóttur,3
rauðkollóttur,3
Rauðkuábyrgð,3
Rauðkubíó,3
rauðkyrningur,3
rauðlistaður,3
rauðmosi,3
rauðoxaður,3
Rauðpilsa,3
rauðplussaður,3
Rauðshaugur,3
rauðskottóttur,3
rauðstafaður,3
rauðstirni,3
rauðtypptur,3
Rauðuljós,3
roðagerill,3
roðagljá,3
roðagylla,3
roðakani,3
roðakross,3
roðaskin,3
runnablámi,3
rykhvítur,3
saltgrár,3
salthvítur,3
silfurbleikur,3
sítrusgrænn,3
sjónvarpsblámi,3
skarlatsroði,3
skítsvartur,3
skitugrænn,3
slímgrænn,3
sólargulur,3
sólblómagulur,3
sollablár,3
sótrjóður,3
sprengrauður,3
steypugrár,3
strumpablár,3
súpergrænn,3
svalgrár,3
svartaáróður,3
Svartabjarg,3
svartablóð,3
svartabóla,3
svartaflag,3
svartakóf,3
Svartalón,3
svartavín,3
svartbeltungur,3
svartber,3
svartbolti,3
Svartdalur,3
svartdauði,3
svartdílóttur,3
svartfiskur,3
svartfræði,3
svartfrugga,3
svartfylla,3
svartgallaður,3
Svarthóll,3
Svartipollur,3
svartkeppur,3
svartkrögóttur,3
svartleggur,3
svartösp,3
svartrákóttur,3
Svartsær,3
svartþyrni,3
svartyrjóttur,3
svertingjabókmenntir,3
svertingjabrandari,3
svertingjadúkka,3
svertingjaklisja,3
svertingjakofi,3
svertingjaljóð,3
svertingjasöngur,3
sykurbrúnn,3
syndasorti,3
tærblámi,3
tárablár,3
þaragrænn,3
þelhvítur,3
tóbakssverta,3
tunglgulur,3
tunglhvítur,3
tunglskinshvítur,3
tyggjóbleikur,3
umhverfisgrænn,3
unaðsroði,3
undurblár,3
vangaroði,3
vatnablámi,3
vetrargrár,3
Yngri-Rauður,3
Acapulcoblár,2
ægiblár,2
ægisvartur,2
æsablámi,2
albleikur,2
aldingrænn,2
Aldursrauður,2
Allúra-rauður (E129),2
alpablár,2
alvörugrænn,2
andblár,2
andlitssvartur,2
APEC-blár,2
armablár,2
Auðnublá,2
augnablár,2
augnahvíta,2
augnarauður,2
augnblár,2
aurrauður,2
baby-bleikur,2
bálrauður,2
bálsvartur,2
banablár,2
Barbie-bleikur,2
bastbleikur,2
baugarjóður,2
benjarauður,2
berjableikur,2
biksortna,2
Bjössa-Rauður,2
Bláa-blokk,2
"Bláabrú (Blauwbrug, Jónas)",2
bláaðdragandi,2
Bláa-Níl,2
Bláa-Níl,2
blá-ari,2
Bláastofa,2
bláaugnablik,2
blábarmur,2
blábelti,2
blábjarmi,2
bláblóma,2
bláblómstrandi,2
blábólginn,2
Blábrekka,2
blábukki,2
bláburst,2
Blábyrgi,2
bládagur,2
bládreginn,2
bláeðlilegur,2
bláfaðmur,2
bláfættur,2
bláfet,2
bláflá,2
Bláflug,2
blágarn,2
Blágfugl,2
blágötuhorn,2
Blágráni,2
blágrunn,2
blágrunnur,2
blágufa,2
bláhæna,2
bláhaka,2
bláheiði (kvk),2
bláheiðir,2
bláhella,2
bláhnýfill,2
Bláhöll,2
bláhúfa,2
bláhús,2
blákragi,2
blákrekja,2
Blálækur,2
bláleiftrandi,2
bláléreft,2
bláliðaður,2
blálitun,2
blálogandi,2
Blálón,2
Blálúði,2
blámaband,2
blámabrunnur,2
blámadós,2
blámaðra,2
blámaform,2
blámála,2
blámálmur,2
blámasöngkona,2
blámasveipaður,2
blámatjald,2
blámavakning,2
blámygla,2
blámynd,2
blánefbroddur,2
blánibba,2
bláprufa,2
blápúlver,2
blárandaður,2
bláreyður,2
blásaumaður,2
blásenktur,2
blásíli,2
bláskinn,2
bláskott,2
blásleginn,2
blásorg,2
blásortna,2
bláspörvi,2
blástagaður,2
blástokkur,2
bláströnd,2
blástykkjóttur,2
blátaða,2
bláþinglok,2
bláþoka,2
bláþröskuldur,2
bláþrútinn,2
blátörn,2
blávaxinn,2
blávín,2
Bleikalá,2
bleikbloggari (rosablogger),2
bleikblómaður,2
Bleikbrá,2
bleikdröfnóttur,2
bleikdúkaður,2
Bleikfaxi,2
bleikfiskur,2
bleikföxóttur,2
bleikfura,2
bleikgylltur,2
bleikhöfða,2
bleikihagl,2
Bleikitindur,2
bleikivökvi,2
Bleikjó (Bleikjukvísl),2
Bleikjubær,2
bleikjuból,2
bleikjuborgari,2
bleikjudíll,2
Bleikjufljót,2
bleikjuger,2
bleikjuhylur,2
bleikjumergð,2
bleikjumok,2
Bleikjupollur,2
bleikjuppskrift,2
bleikjupúpa,2
bleikjuráðstefna,2
bleikjuræktandi,2
bleikjurisi,2
bleikjurök,2
bleikju-tandoori,2
bleikköflóttur,2
bleiklýstur,2
bleikmoldóttur,2
bleikmönóttur,2
bleikofinn,2
Bleikrauðka,2
Bleiksokki,2
bleiktoppóttur,2
bleikvængja,2
blíðublámi,2
blóðbleikur,2
blómgrænn,2
bókfræðslubleikur,2
bólsvartur,2
borgarblámi,2
Brekku-Bleikur,2
brimroði,2
brjósthvítur,2
brunaroði,2
brúndökkur,2
brúndoppóttur,2
brúnfjöður,2
brúnfúi,2
brúngolsóttur,2
brúnisnigill,2
brúnkjarnaður,2
brúnkrem,2
brúnkudeig,2
brúnkuferli,2
brúnkuform,2
Brúnkugengi,2
brúnkukeppni,2
brúnkuolía,2
brúnkuþrá,2
brúnkutími,2
brúnlæmingji,2
brúnmynstraður,2
Brúnó (Brúnivegur),2
brúnskræpóttur,2
brúnsöl,2
Brúnstjarna,2
búrgundírauður,2
bylgjublár,2
chilirauður,2
daggarblámi,2
dagsroði,2
dauðhvítur,2
djöfulgrænn,2
dökksvartur,2
driftahvítur,2
drottningablár,2
drullubrúnn,2
dulgrænn,2
dulhvítur,2
dumbgrænn,2
Dunhagarauður (spud),2
eðlugrænn,2
eggaldinblár,2
eggblár,2
eggjarauðugulur,2
eilífðarblár,2
eiturblár,2
eyðihvítur,2
fagursvartur,2
fegurðardrottningarblár,2
feigðarbleikur,2
fílagrár,2
fjaðrasvartur,2
fjallgrænn,2
fjarlægðarblár,2
fjölbleikur,2
fjólenblár,2
fjölgrænn,2
flauelsrauður,2
fölblámi,2
fölvagrænn,2
fortíðarblár,2
frerahvítur,2
gamalgrár,2
Gamli-Rauður,2
gegngulur,2
ginnblár,2
gjallrauður,2
glámhvítur,2
glergrænn,2
glimmerbleikur,2
glóaldinrauður,2
gráála,2
gráblámi,2
gráblanda,2
gráblandaður,2
gráblautur,2
grábólginn,2
grábólstur,2
grádimma,2
grádimmur,2
grænaborð,2
Grænaflöt,2
grænahaf,2
Grænalág,2
Grænastofa,2
Grænatótt,2
grænbarkaður,2
grænblað,2
grænblína,2
grænbylgjaður,2
grænbylgjandi,2
grændropóttur,2
grænengi,2
grænfarfaður,2
grænfiskur,2
grænfjallaður,2
grænglær,2
grængolandi,2
Grængormur,2
grængrýti,2
grænhafrar,2
grænhóll,2
grænhúðaður,2
Grænibali,2
grænibíll,2
grænifáni,2
Grænifjörður,2
Græniflokkur,2
grænigeiri,2
Grænihóll,2
grænikakkalakki,2
grænkakkalakki,2
grænkyrtill,2
grænlakkaður,2
grænlendur,2
grænloðinn,2
Grænmaður,2
grænmosi,2
grænmyrkvaður,2
grænnálaður,2
Grænpóstur,2
grænrauður,2
grænsilkjaður,2
grænskegla,2
grænskellóttur,2
grænsokkur,2
grænspeglandi,2
grænsverta,2
grænsverta,2
græntún,2
Grænuþúfa,2
grænveggur,2
grænvöggull,2
grænvottun,2
gráfiðrildi,2
grafítgrátt,2
gráglampandi,2
grágötugur,2
Gráhálsa,2
gráhelsóttur,2
gráhjálmóttur,2
gráhornóttur,2
gráhundur,2
gráílóttur,2
grájúlóttur,2
grákálfur,2
grákalinn,2
grákyrntur,2
gráleggur,2
gráleir,2
gráloft,2
grálund,2
grámaður,2
grámönóttur,2
grámosaður,2
grámúkur,2
grámygla,2
grámyglast,2
gránablað,2
granagrár,2
gránalega,2
gránamiði,2
gráofinn,2
grasagulur,2
gráskinna,2
gráskolugur,2
gráskotinn,2
grauður (grænn+rauður),2
gráurriði,2
gráyrðlingur,2
gráyrjaður,2
grjótblár,2
gróskugrænn,2
gulagtugur,2
gulblakkur,2
gulblóm,2
gulbotnóttur,2
guldropóttur,2
gulfættur,2
gulfinka,2
gulfjallaður,2
gulglær,2
gulhæklóttur,2
gulhníflóttur,2
gulhornóttur,2
gulkímdur,2
gulkrít,2
gullinbrúnast,2
gullinrauður,2
gulmata,2
gulrótargulur,2
gulskeftur,2
gulskífa,2
gulskjöldóttur,2
gulskolóttur,2
gulslikjaður,2
gulsótt,2
gulþröstur,2
guludrepsótt,2
guluverkur,2
Gumma-Brúnn,2
háðsgul,2
hægriblár,2
hægri-rauður,2
hágulur,2
hálfbleikur,2
hálfgulur,2
handarhvítur,2
hárabrúnn,2
hárbleikur,2
heiðablár,2
heiðhvítur,2
heiðrauður,2
heitrauður,2
heitsvartur,2
helhvítur,2
helsorti,2
hélubleikur,2
hergrænn,2
herskipsgrár,2
himinblár,2
himingrænn,2
himinsorti,2
hjörvarjóður,2
hlákublár,2
hlífagrár,2
hnoðrableikur,2
holdrauður,2
hörgrár,2
horngrár,2
hörundsgrár,2
hreindýragrár,2
hríðgrár,2
hrímrauður,2
hrollgrár,2
hrynblámi,2
húmgrænn,2
hvellgrænn,2
hverablár,2
hvítabjörk,2
hvítadagur (Whitsunday),2
hvítaður,2
hvítæta,2
Hvítafjörður,2
Hvítagil,2
hvítahríð,2
Hvítajúgur,2
hvítaleyfi,2
hvítálfur,2
hvítalús,2
hvítamaðra,2
hvítanýra (eista - færeyska),2
hvít-ari,2
Hvítaströnd,2
hvítasuð (white noise),2
hvítáta,2
hvítatungl,2
Hvítbani,2
hvítbirktur,2
hvítblómgaður,2
hvítbox,2
hvítbrydding,2
Hvítdalur,2
hvítdyftur,2
hvíteyrður,2
hvítfarðaður,2
hvítfarfaður,2
hvítfaxa.lo,2
Hvítfell (Po Chan),2
hvítfelldur,2
hvítfexa,2
hvítfóðraður,2
Hvítfoss,2
hvítfyssa,2
hvítglæðing,2
hvítgylltur,2
hvíthaddaður,2
hvíthnita,2
Hvíthrafn,2
hvíthvítur (lol whut?),2
Hvítibali,2
Hvítihnjúkur,2
Hvítingatröð,2
hvítingjaafbrigði,2
hvítingjahatari,2
hvítingjamörgæs,2
hvítkæfari,2
hvítkampur,2
hvítklerkur,2
hvítljós,2
Hvítmagi,2
hvítmenni,2
hvítmerlaður,2
hvítmýlingur,2
hvítnefji,2
hvítneskja,2
hvítnunartannkrem,2
hvítplastíð,2
hvítrákóttur,2
hvítreynir,2
hvítrósóttur,2
hvítrotnun,2
hvítsanseraður,2
Hvítsíða,2
hvítskær,2
hvítskolóttur,2
hvítskrúbbaður,2
hvítskyrtungur,2
hvítsminkaður,2
hvítsólaður,2
hvítstagaður,2
hvítstrípaður,2
hvíttandi,2
hvítþroskun,2
hvíttindrandi,2
hvíttoppur,2
hvíttunaráhrif,2
hvíttunar-atvik,2
hvíttunarlína,2
hvítukorn,2
Hvítulækir,2
hvíturöskun,2
hvítusýra (amino acid),2
hvítvalur (falco candidus),2
hvítvangaður,2
hvítvaskaður,2
hvítyrjóttur,2
íðilblár,2
iðnaðargrænn,2
illbleikur,2
ilmgrænn,2
indíagulur,2
ísgrænn,2
Íslandsgrænn,2
íturgrænn,2
járnsvartur,2
jökulblár,2
jörmunhvítur,2
kafgrænn,2
kalgrár,2
kampgrár,2
karmínrauður,2
karrýgrænn,2
karrýrauður,2
kattsvartur,2
keppnisrauður,2
kófrjóður,2
kokssvartur,2
kolrauður,2
kommúnistarauður,2
korggrár,2
kulsvartur,2
kvöldgrár,2
kvöldgulur,2
lakkríssvartur,2
langbrúnastur,2
latínugrá,2
laufrauður,2
léttsvartur,2
lífsroði,2
litrjóður,2
ljósblámi,2
mahoníbrúnn,2
mararhvítur,2
metal-brúnn,2
miðjarðarhafsblámi,2
miðjugrænn,2
miðrauður,2
mintublár,2
misblár,2
misrauður,2
missvartur,2
mjúkblár,2
morgrár,2
morgunrauður,2
mosgrár,2
munarroði,2
mýrarsorta,2
mýrarsorti,2
nætursvartur,2
naglblár,2
Nautagræna,2
nefroði,2
nístingsblár,2
nýhvíttaður,2
ofurgrænn,2
ofursvartur,2
Ölfusbleikur,2
Ora-grænar,2
óransbleikur,2
óransgulur,2
ósvartur,2
óvenjugrænn,2
pappírshvítur,2
perlubleikur,2
piparmyntugrænn,2
pósthúsrauður,2
ræpugulur,2
rafmagnsblár,2
rauðabaktería,2
Rauða-blokkin,2
Rauðabrekka,2
Rauðabrók,2
rauðabruni,2
rauðafiski,2
Rauðakelda,2
rauðalauf,2
rauðanátt,2
rauðanef,2
rauðaraketta,2
rauðasteinn,2
rauðbirtingur,2
rauðbjartur,2
rauðblakkur,2
rauðblóðkorn,2
rauðbrenna,2
rauðbrennadi,2
rauðbryddaður,2
rauðbryskingur,2
rauðdoppóttur,2
rauðdúkaður,2
rauðeðja,2
rauðegni,2
rauðfé,2
rauðfés,2
rauðflagga,2
rauðfölur,2
rauðglær,2
Rauðgráni,2
rauðgrönóttur,2
rauðgull,2
rauðhæringur,2
Rauðhnjúkar,2
Rauðikjarni,2
rauðkampi,2
Rauðklettur,2
rauðkóngur,2
rauðkrítaður,2
rauðkrossaður,2
Rauðkumaður,2
rauðkussi,2
Rauðkutími,2
rauðkýr,2
rauðleiddur,2
rauðleiki,2
rauðleikur,2
rauðlitun,2
rauðlýsandi,2
rauðmerking,2
Rauðnasa,2
Rauðnesingur,2
Rauð-rauður,2
rauðrota (sbr. Dauðrota),2
rauðryðgaður,2
Rauðsfell,2
rauðsíld,2
rauðskinnungur,2
rauðsokki,2
rauðspritta,2
Rauðsskarð,2
Rauðstagaður,2
rauðstrengjóttur,2
rauðstrikaður,2
rauðtónn,2
rauðumenn,2
Reykjavíkurblár,2
rigningargrámi,2
rigningargrár,2
rigningarsorti,2
risasvartur,2
rjómableikur,2
roðaband,2
roðabassi,2
roðabjóður,2
roðablár,2
roðablár,2
roðakrýndur,2
roðakvöld,2
roðamikill,2
rósarauður,2
rósarroði,2
rósrjóður,2
ryðroði,2
sæðishvítur,2
salatgrænn,2
saltkjötsrauður,2
sandelbrúnn,2
sandhvítur,2
sangria-rauður,2
saurbrúnn,2
segulblár,2
seltuhvítur,2
síðsvartur,2
sígulur,2
sítrónugrænn,2
sjálfstæðisblár,2
sjávarblár,2
sjóhersblár,2
skítableikur,2
skítagulur,2
skjallarhvítur,2
skýgrár,2
slikjublár,2
smábrúnn,2
smásvartur,2
snjógrár,2
sokkabuxnabrúnn,2
sólarhvítur,2
sólarsverta,2
sólbleikur,2
sólgrænn,2
sólmisturblár,2
sólsetursgulur,2
sortaflói,2
sósíalgrænn,2
sótsverta,2
sótsverta,2
sparibleikja,2
spítalagrænn,2
stálhvítur,2
steikarbrúnn,2
steinhvítur,2
stjörnugrár,2
Stóri-Brúnn,2
stormgrár,2
sumarroði,2
sundlaugablár,2
sundlaugarblár,2
sundlaugargrænn,2
svarrblár,2
svartabók,2
svartadís,2
svartafarsi,2
svartagaman,2
svartakol,2
Svartakusa,2
svartalist,2
svartáll,2
svartapi,2
Svartarák,2
svartarotta,2
svartasvipur,2
Svarta-Systir,2
svartbambus,2
Svartblesi,2
svartborgari,2
svartbrýningur,2
svartbrystur,2
Svarteyja,2
svartgljáður,2
svarthattur,2
Svartihellir,2
Svartisandur,2
Svartistraumur,2
Svarti-Svanur,2
svartkinnóttur,2
Svartkjafta,2
svartleiki,2
svartmattur,2
svartmelmi,2
svartmöttlaður,2
svartmý,2
svartnótt,2
svartramma,2
svartrefur,2
svartsjá,2
svartskeftur,2
svartskel,2
svartskóaður,2
Svartstjarna,2
svartþoka,2
svartviðri,2
svellblár,2
sveppabrúnn,2
sverðliljublár,2
svertingjaforingi,2
svertingjahaus,2
svertingjaópera,2
svertingjasálmur,2
svertingjasleikja,2
svipsvartur,2
tegulur,2
teiknimyndablár,2
tekkbrúnn,2
Tiffany-blár,2
tigulsteinsrauður,2
trélímshvítur,2
tunglroðinn,2
tunglskinsbleikur,2
túrkisrauður,2
túrkísrauður,2
últrablár,2
ultramarine-blámi,2
undurhvítur,2
vanillugulur,2
vetrarblámi,2
viðargrænn,2
Víðbláinn,2
Viðeyjargrænn,2
vígablámi,2
vískígulur,2
vorroði,2
Yves Klein-blár,2
#bleikaskýið,1
[Alain]Prostblár,1
[Disney] Elsu-blár,1
[Justin]Bieber-blár,1
ábergínsvartur,1
Aðalblár,1
aðsyrtur,1
æðablámi,1
æðiblár,1
ælubrúnn,1
ælugulur,1
æskubleikur,1
ævintýrablár,1
afa-græna,1
áfahvítur,1
áfallarauður,1
Afa-Rauður,1
afgangsrauða,1
Aflagrænn,1
aflögu-grænn,1
aftanrauður,1
áhyggjublámi,1
akarnbleikur,1
Akureyrar-blár,1
akvamarine-blár,1
alblámi,1
alexandrablár,1
álfablár,1
álfgrænn,1
álfthvítur,1
Alice[Roosevelt]-blár,1
allrjóður,1
almúeblár,1
alsyrta,1
andvökubleikur,1
angurbleikur,1
antikgrænn,1
apótekaragrár,1
apóteksgrár,1
appelsínublár,1
apríkósurauður,1
árdegisroði,1
arkitektahvítur,1
Ármannablár,1
armhvítur,1
árrjóður,1
árroðinn,1
artic-brúnn,1
Auðnablá,1
auðnarhvítur,1
aughvíta,1
augnagrár,1
augnasorti,1
augngula,1
aurbrúnn,1
avókadó-grænn,1
baðherbergisgrænn,1
bændablár,1
bakkagrænn,1
bálgulur,1
barkarbrúnn,1
barkarrauður,1
barnaherbergisblár,1
baunasúpugrænn,1
beigibrúnn (beige),1
bensínblár,1
Betrunarblámi,1
birkibrúnn,1
birtublár,1
bismarksbrúnn,1
bitterrauður (Spegill),1
bjartblár,1
bjartgrænn,1
bláabína,1
Bláabrekka,1
Bláa-Elísa (kartafla),1
bláættaður,1
Bláa-Klukka,1
bláakufl,1
bláaltari,1
bláarmaður,1
Bláaskriða,1
bláaskur,1
bláauðn,1
blábelta,1
blábeygja,1
blábína,1
blábland,1
bláblettóttur,1
blá-blikkandi,1
bláblína,1
bláblóðugur,1
bláborinn,1
blábotn,1
blábúbblandi,1
blábuna,1
blaðhvítur,1
bládrengur,1
bládropi,1
blá-dúki (duiker),1
bláeik,1
bláeinfaldur,1
blærauður,1
bláeyja,1
bláfáður,1
bláfaldur,1
bláfálki,1
Bláfall,1
Bláfaxi,1
bláfinka,1
bláfóðraður,1
bláfölvi,1
Bláfrakki,1
bláfreðinn,1
bláfyrstur,1
blágafl,1
blágagl,1
blágáraður,1
blá-gen,1
blágerður,1
blágínandi,1
blágljá,1
blágljár,1
blágóma,1
blágræna,1
Blágríður,1
blágrýttur,1
blágyta,1
bláheimskur,1
bláhelgarlok,1
bláhentur,1
Bláher,1
bláheyskapartími,1
bláhjörtur,1
bláhnakki,1
bláhryggja,1
bláhugmynd,1
Bláhverfill,1
bláhvirfill,1
bláibotn (í bláabotni),1
blái-eplahópur,1
Bláiher,1
Bláikjarni,1
Blái-Pönk,1
Blái-Rúnki,1
blájárn,1
blákambur,1
blákantur,1
blákarraður,1
blákirkja,1
blákkafagur,1
blákkuduft,1
blákkupoki,1
bláklappaður,1
blákollóttur,1
blákóngur,1
blákórall,1
blá-kosning,1
blákrap,1
blákveld,1
blákvika,1
blákynjaður,1
Bláláfa,1
blálágnætti,1
Blálaugar (Blue Springs),1
bláleggjaður,1
bláleið,1
bláleiddur,1
bláletraður,1
Blálið (Chelsea),1
bláliggindi,1
blálitur,1
blálygna,1
blámaáhugamaður,1
bláma-altari,1
blámadagur,1
blámadúfa,1
blámafursti,1
bláma-gítarflétta,1
blámahjúpaður,1
blámainnlifun,1
blámakaf,1
blámakenndur,1
blámakríll,1
blámalag,1
blámalaukur,1
blámalaus,1
blámalegur,1
blámalistamaður,1
blámamaður,1
blámamóða,1
blámannaður,1
blámaprufa,1
blámariff,1
blámaroði,1
blámaroði,1
blámaryk,1
blámatengdur,1
